Forrás_lap	Forrás_sor	Kártya név	Típus	Birodalom	Klán	Faj	Kaszt	Magnitudó	Aura	ATK	HP	Képesség	Képesség_Canonical	Zóna_Felismerve	Kulcsszavak_Felismerve	Trigger_Felismerve	Célpont_Felismerve	Hatáscímkék	Időtartam_Felismerve	Feltétel_Felismerve	Gépi_Leírás	Értelmezési_Státusz	Engine_Megjegyzés
LUX	82	Sírkő-Gólem	Entitás	Lux	Aeterna Papjai	Gólem	Alap	3	3	3	5	[HORIZONT] Oltalom (Aegis). Ez az Entitás nem gyógyítható és nem kaphat maximális HP buffokat varázslatokból.	[HORIZONT] aegis; this cannot be healed and cannot gain max HP buffs from spells	horizont	aegis	static	self	stat_protection	static_while_on_board	cannot_be_healed_or_gain_max_hp_from_spells	Oltalommal rendelkezik, de nem gyógyítható és nem kaphat maximális HP-buffokat varázslatokból.	osszetett_egyedi	Statikus gyógyítás- és bufftiltás natív keyword mellett.
LUX	83	Szent Ereklye Hordozója	Entitás	Lux	Aeterna Papjai	Ember	Pap	4	4	2	5	[ZENIT] Rezonancia 1. Amíg itt áll, minden saját varázslat, ami az Ürességből támaszt fel (idéz meg) Entitásokat, 1 Aurával kevesebbe kerül.	[ZENIT] resonance 1; while in Zenit your spells that summon entities from graveyard cost 1 less	zenit, graveyard	resonance	static	self	cost_mod	static_while_on_board	affects_own_spells_that_summon_entities_from_graveyard	Rezonancia 1-et ad, és csökkenti a saját temetőből feltámasztó varázslataid költségét.	osszetett_egyedi	Rezonancia mellett temetőből idéző varázslatok költségmódosítása.
LUX	84	Angyali Hírnök	Entitás	Lux	Aeterna Papjai	Angyal	Kósza	4	4	3	4	[HORIZONT] Légies (Ethereal). [DOMÍNIUM] Riadó (Clarion): Helyezz egy lapot a kezedből szándékosan az Ürességbe, hogy azonnal kapj 2 ideiglenes Lux Aurát!	[HORIZONT] ethereal; [DOMINIUM] clarion: put a card from your hand into your graveyard to gain 2 temporary Lux aura	dominium, hand, graveyard, horizont	ethereal, clarion	on_summon	own_hand	move_to_source, resource_gain	instant	put_one_card_from_hand_into_graveyard_to_gain_2_temporary_lux_aura	Légies entitás, amely Clarionkor egy lap kézből Ürességbe helyezésével 2 ideiglenes Lux Aurát ad.	osszetett_egyedi	Clarion mellé költségszerű hand-to-graveyard és erőforrásnyerés társul.
LUX	85	Bűnbánó Inkvizítor	Entitás	Lux	Aeterna Papjai	Ember	Harcos	4	4	4	4	[HORIZONT] Hasítás (Sundering). Ha egy fizikai támadás során elpusztít egy ellenfelet, visszatölt 2 HP-t az Aeternalodnak vagy a leginkább sérült Pecsétednek.	[HORIZONT] sundering; when this destroys an enemy in physical combat, heal 2 to your Aeternal or your most damaged seal	horizont, aeternal, seal_row	sundering	on_combat_damage_dealt	enemy_entity, own_aeternal, own_seal	heal	instant	trigger_only_if_this_destroys_an_enemy_in_physical_combat	Ha fizikai támadással elpusztít egy ellenfelet, 2 HP-t gyógyít az Aeternalodon vagy a leginkább sérült pecséteden.	osszetett_egyedi	Harcban öléshez kötött, többféle célpontra választható heal.
LUX	86	Feltámasztott Bajnok	Entitás	Lux	Aeterna Papjai	Élőholt	Lovag	5	5	4	5	[HORIZONT] Oltalom (Aegis). Ha az Ürességből lett megidézve a pályára, megkapja a Hasítás (Sundering) kulcsszót és +2 ATK-t!	[HORIZONT] aegis; if this was summoned from graveyard, it gains sundering and +2 ATK	horizont, graveyard	aegis, sundering	on_summon	self	grant_keyword, atk_mod	static_while_on_board	trigger_only_if_this_was_summoned_from_graveyard	Oltalommal rendelkezik, és ha az Ürességből idézték meg, Hasítást és +2 ATK-t kap.	osszetett_egyedi	Revive-feltételes keyword- és statbuff.
LUX	87	Lélekharang Kongatója	Entitás	Lux	Aeterna Papjai	Ember	Pap	5	5	3	6	[ZENIT] Harmonizálás (Harmonize). Minden alkalommal, amikor egy Pecséted feltörik, az általa támogatott Entitás azonnal teljesen meggyógyul és kap +2 ATK-t.	[ZENIT] harmonize; whenever one of your seals breaks, the supported entity is fully healed and gains +2 ATK	zenit, seal_row	harmonize	on_seal_break	own_horizont_entity	heal, atk_mod	instant	trigger_only_if_one_of_your_seals_breaks	Ha egy pecséted feltörik, a támogatott entitás teljesen meggyógyul és +2 ATK-t kap.	osszetett_egyedi	Harmonize mellé pecséttörés-triggeres heal és buff társul.
LUX	88	Az Üresség Őre	Entitás	Lux	Aeterna Papjai	Szellem	Alap	6	6	5	6	[DOMÍNIUM] Légies (Ethereal). Amíg ez az Entitás a pályán van, az ellenfél varázslatai és Entitásai nem távolíthatnak el kártyákat a te Ürességedből.	[DOMINIUM] ethereal; while this is on board, enemy spells and entities cannot remove cards from your graveyard	dominium, graveyard	ethereal	static	self	ability_lock	static_while_on_board	enemy_spells_and_entities_cannot_remove_cards_from_own_graveyard	Légies entitás, amely megakadályozza, hogy az ellenfél kártyákat távolítson el az Ürességedből.	osszetett_egyedi	Statikus graveyard-védelmi szabály natív keyword mellett.
LUX	89	Aeterna Oltárvédő Sárkánya	Entitás	Lux	Aeterna Papjai	Sárkány	Alap	7	7	6	7	[HORIZONT] Gyorsaság (Celerity). Amikor elpusztul, visszatér a paklidba az Üresség helyett, és minden feltört Pecséted után húzhatsz 1 extra lapot a következő körödben.	[HORIZONT] celerity; when this dies, shuffle it into your deck instead of graveyard; next turn draw 1 extra card for each broken own seal	horizont, deck, seal_row	celerity	on_death	self	return_to_deck, draw	next_own_awakening	count_broken_own_seals_for_extra_draw_next_turn	Gyorsasággal rendelkezik, halálakor visszakerül a paklidba az Üresség helyett, és a következő körödben a feltört pecsétjeid száma alapján extra lapokat húzhatsz.	osszetett_egyedi	Replacement effect és késleltetett többes húzás pecsétállapot alapján.
LUX	90	Lélekmentés	Ige	Lux	Aeterna Papjai	-	-	1	1	-	-	Vegyél vissza egy tetszőleges Entitást az Ürességedből a kezedbe. Reakció (Burst): Ingyen elsüthető Pecsétből.	return target entity from your graveyard to your hand	graveyard, hand	burst	blank	own_graveyard_entity	graveyard_recursion, return_to_hand	instant	none	Egy tetszőleges entitást visszaveszel az Ürességedből a kezedbe.	elso_koros_gepi_ertelmezes	Egyszerű graveyardból kézbe visszavétel Burst-tel.
LUX	91	Szent Áldozat	Ige	Lux	Aeterna Papjai	-	-	2	1	-	-	Áldozz fel egy saját Entitást a Domíniumon. Cserébe azonnal húzz 2 lapot a paklidból.	sacrifice one allied entity on board; draw 2 cards	dominium, deck	blank	blank	own_entity	sacrifice, draw	instant	none	Feláldozol egy saját pályán lévő entitást, majd húzol 2 lapot.	elso_koros_gepi_ertelmezes	Egyszerű sacrifice + húzás kombináció.
LUX	92	Megtört Pecsét Ereje	Ige	Lux	Aeterna Papjai	-	-	3	2	-	-	Ha van legalább egy feltört Pecséted, ez az Ige okoz 4 közvetlen sebzést egy szabadon választott ellenséges Entitásnak.	if you have at least one broken seal, deal 4 damage to target enemy entity	seal_row	blank	blank	enemy_entity	damage	instant	requires_at_least_one_broken_own_seal	Ha van legalább egy feltört pecséted, 4 sebzést okoz egy ellenséges entitásnak.	elso_koros_gepi_ertelmezes	Egyszerű feltételes célzott sebzés.
LUX	93	Sírba Térés	Ige	Lux	Aeterna Papjai	-	-	3	2	-	-	Válaszd ki egy saját Entitásodat: azonnal az Ürességbe küldöd, majd egy isteni villanással visszahozod ugyanarra a mezőre Aktív állapotban, teli HP-val.	send target allied entity to graveyard, then return it to the same slot ready with full HP	dominium, graveyard	blank	blank	own_entity	move_to_source, graveyard_recursion, summon, ready, heal	instant	return_target_to_same_slot_ready_and_fully_healed	Egy saját entitást azonnal az Ürességbe küldesz, majd ugyanarra a mezőre Aktívan és teljes HP-val visszahozod.	osszetett_egyedi	Blink-szerű graveyard loop ugyanarra a pozícióra visszahelyezéssel.
LUX	94	Fényhozó Láng	Ige	Lux	Aeterna Papjai	-	-	4	3	-	-	Okoz 3 sebzést egy ellenséges Entitásnak. Ha ettől az Entitás megsemmisül, tölts vissza 2 HP-t a leginkább sérült Pecsétednek vagy az Aeternalodnak.	deal 3 damage to target enemy entity; if it is destroyed, heal 2 to your most damaged seal or your Aeternal	aeternal, seal_row	blank	blank	enemy_entity, own_seal, own_aeternal	damage, heal	instant	if_target_enemy_is_destroyed_by_this_damage	3 sebzést okoz egy ellenséges entitásnak, és ha az elpusztul, 2 HP-t gyógyít a leginkább sérült pecséteden vagy az Aeternalodon.	osszetett_egyedi	Célzott sebzés és feltételes többcélú gyógyítás együtt.
LUX	95	Szent Menedék	Ige	Lux	Aeterna Papjai	-	-	3	2	-	-	A következő támadás vagy Rituálé, amely közvetlenül az egyik Pecsétedet vagy az Aeternalodat érné (és sebezné), teljesen semlegesítődik. Ezen felül azonnal húzhatsz 1 lapot a paklidból. Reakció (Burst): Ingyen elsüthető!	the next attack or ritual that would directly damage your seal or Aeternal is completely prevented; draw 1 card	seal_row, aeternal, deck	burst	blank	own_seal, own_aeternal, self	damage_prevention, draw	until_turn_end	prevent_next_direct_damage_to_own_seal_or_aeternal	Húzol 1 lapot, és a következő közvetlen sebzés, amely a pecsétedet vagy az Aeternalodat érné, semlegesítődik.	osszetett_egyedi	Késleltetett megelőző pajzs és azonnali húzás Burst-tel.
LUX	96	Isteni Beavatkozás	Ige	Lux	Aeterna Papjai	-	-	3	2	-	-	Válaszd ki egy saját Entitásodat: ebben a körben (az ellenfél harci fázisában is) az adott Entitás HP-ja nem csökkenhet 1 alá. Reakció (Burst): Ingyen elsüthető.	target allied entity's HP cannot drop below 1 this turn	blank	burst	blank	own_entity	damage_prevention	until_turn_end	none	Egy saját entitás HP-ja ebben a körben nem csökkenhet 1 alá.	osszetett_egyedi	Ideiglenes halálos sebzés-helyettesítő védelem Burst-tel.
LUX	97	Isteni Érintés	Ige	Lux	Aeterna Papjai	-	-	4	2	-	-	Válassz egy saját Entitást. Növeld meg a maximális HP-ját 3-mal, majd a varázslat vakító fénysugárként azonnal 3 sebzést okoz egy általad választott ellenséges Entitásnak.	target allied entity gains +3 max HP; then deal 3 damage to target enemy entity	blank	blank	blank	own_entity, enemy_entity	hp_mod, damage	instant	none	Egy saját entitás +3 max HP-t kap, majd 3 sebzést okozol egy ellenséges entitásnak.	osszetett_egyedi	Permanens HP-buff és külön célzott sebzés egy lapon.
LUX	98	Kórus Dala	Rituálé	Lux	Aeterna Papjai	-	-	3	3	-	-	A saját Ürességedből akár 3 lapot is kiválaszthatsz és visszakeverhetsz a paklidba. Ezután húzz 1 lapot.	return up to 3 cards from your graveyard to your deck, then draw 1 card	graveyard, deck	blank	blank	own_graveyard	tutor, draw	instant	return_up_to_3_cards_from_own_graveyard_to_deck	Választhatsz legfeljebb 3 lapot az Ürességedből, visszakevered a paklidba, majd húzol 1 lapot.	osszetett_egyedi	Graveyardból deckbe visszakeverés és utóhúzás kombinációja.
LUX	99	Végső Fohász	Rituálé	Lux	Aeterna Papjai	-	-	5	5	-	-	Ha csak 1 ép Pecséted maradt (vagy egy sem), ez a Rituálé isteni haraggal elpusztítja az összes ellenséges Entitást a Horizonton. Ezután a te köröd azonnal véget ér!	if you have only 1 intact seal or none, destroy all enemy Horizont entities, then end your turn	horizont, seal_row	blank	blank	enemy_horizont_entities	destroy, end_turn	instant	requires_one_or_zero_intact_own_seals	Ha legfeljebb 1 ép pecséted maradt, elpusztítja az összes ellenséges Horizont-entitást, majd a köröd azonnal véget ér.	osszetett_egyedi	Feltételes tömeges megsemmisítés és azonnali körbefejezés.
LUX	100	Mártírok Vére	Rituálé	Lux	Aeterna Papjai	-	-	2	1	-	-	Egy rendkívül kockázatos alku: szándékosan pusztítsd el egy saját (akár még ép) Pecsétedet a paklidba keverve! Cserébe azonnal húzz 3 lapot a paklidból, és kapj 2 ideiglenes Lux Aurát erre a körre.	destroy one of your own seals and shuffle it into your deck; draw 3 cards and gain 2 temporary Lux aura this turn	seal_row, deck	blank	blank	own_seal	draw, resource_gain, source_manipulation	until_turn_end	requires_destroying_one_own_seal_and_shuffling_it_into_deck	Egy saját pecsétedet szándékosan elpusztítod és a paklidba kevered, majd húzol 3 lapot és kapsz 2 ideiglenes Lux Aurát erre a körre.	osszetett_egyedi	Saját pecsét feláldozása erőforrás- és húzásnyerésért.
LUX	101	Éltető Fohász	Rituálé	Lux	Aeterna Papjai	-	-	2	1	-	-	Válassz egy saját Entitást. Kap +3 maximális HP-t. Ezután húzz 1 lapot a paklidból.	target allied entity gains +3 max HP, then draw 1 card	deck	blank	blank	own_entity	hp_mod, draw	instant	none	Egy saját entitás +3 max HP-t kap, majd húzol 1 lapot.	elso_koros_gepi_ertelmezes	Egyszerű permanens HP-buff és húzás kombinációja.
LUX	102	Újjászületés Fénye	Rituálé	Lux	Aeterna Papjai	-	-	5	4	-	-	Áldozz fel (küldj az Ürességbe) egy saját Entitást a pályáról. Ezután idézz meg egy másik, teljesen szabadon választott (akár sokkal magasabb Magnitúdójú) Entitást a saját Ürességedből a feláldozott lény helyére, Kimerült állapotban.	sacrifice one allied entity on board, then summon a different entity from your graveyard to its place exhausted	dominium, graveyard	blank	blank	own_entity, own_graveyard_entity	sacrifice, graveyard_recursion, summon, exhaust	instant	summoned_entity_must_be_different_from_sacrificed_entity_and_enters_same_slot_exhausted	Feláldozol egy saját pályán lévő entitást, majd egy másik entitást idézel az Ürességből a helyére Kimerült állapotban.	osszetett_egyedi	Sacrifice és ugyanarra a mezőre történő graveyardból csereidézés.
LUX	103	Csoda a Hamvakból	Rituálé	Lux	Aeterna Papjai	-	-	5	5	-	-	Válassz ki legfeljebb két darab, 3-as vagy annál kisebb Magnitúdójú saját Entitást az Ürességből, és idézd meg őket Kimerült (elforgatott) állapotban a Domíniumra.	summon up to two allied entities with magnitude 3 or less from your graveyard exhausted	dominium, graveyard	blank	blank	own_graveyard_entity	graveyard_recursion, summon, exhaust	instant	target_up_to_two_own_graveyard_entities_with_magnitude_lte_3	Legfeljebb két darab 3-as vagy kisebb Magnitúdójú saját entitást idézel vissza az Ürességből Kimerült állapotban.	osszetett_egyedi	Többcélpontos graveyard recursion Magnitúdó-szűréssel.
LUX	104	Szent Elrendeltetés	Rituálé	Lux	Aeterna Papjai	-	-	7	6	-	-	Visszaállít egy elvesztett (feltört) Pecsétet a paklid legfelső lapjából (képpel lefelé lehelyezve). Ha a felélesztés után van legalább egy Entitásod a Horizonton, az megkapja az Oltalom (Aegis) kulcsszót.	restore one broken seal using the top card of your deck; if you control an entity on Horizont, it gains aegis	seal_row, deck, horizont	blank	blank	own_seal, own_horizont_entity	source_manipulation, grant_keyword	instant	restore_one_broken_own_seal_using_top_card_of_own_deck_then_if_any_own_horizont_entity_exists_it_gains_aegis	Egy feltört saját pecsétet visszaállítasz a paklid legfelső lapjából, majd ha van legalább egy Horizont-entitásod, az Oltalmat kap.	osszetett_egyedi	Pecséthelyreállítás és feltételes keyword-adás.
LUX	105	Aeterna Áldása	Rituálé	Lux	Aeterna Papjai	-	-	7	6	-	-	A varázslat segítségével egy elvesztett életerőt szerezhetsz vissza: ha van feltört Pecséted, a paklid legfelső lapját képpel lefelé elhelyezheted egy üres Pecsét mezőre.	restore a broken seal by placing the top card of your deck face down onto an empty seal slot	seal_row, deck	blank	blank	own_seal	source_manipulation	instant	requires_at_least_one_broken_own_seal_and_one_empty_seal_slot	Ha van feltört saját pecséted és üres pecsétmeződ, a paklid legfelső lapját képpel lefelé lerakhatod oda, így visszaállítva egy pecsétet.	osszetett_egyedi	Pecséthelyreállító rituálé deck-top erőforrásból.
LUX	106	Hamis Halál	Jel	Lux	Aeterna Papjai	-	-	2	2	-	-	Aktiválás: Amikor egy saját Entitásod halálos sebzést kap a harcban. Hatás: A sebzés nullázódik, az Entitás pedig az Üresség helyett azonnal visszatér a kezedbe.	when an allied entity would take lethal combat damage: prevent that damage and return it to hand instead of graveyard	hand	blank	on_combat_damage_taken	own_entity	damage_prevention, return_to_hand	instant	trigger_only_if_allied_entity_would_take_lethal_combat_damage	Ha egy saját entitásod halálos harci sebzést kapna, a sebzés megelőződik, és az entitás az Üresség helyett a kezedbe kerül vissza.	osszetett_egyedi	Megelőző halálvédelem és zónahelyettesítés kézbe visszatéréssel.
LUX	107	Visszahívó Rúna	Jel	Lux	Aeterna Papjai	-	-	3	2	-	-	Aktiválás: Amikor az ellenfél elpusztítja egy saját Entitásodat a Zenitben. Hatás: Az ellenfél kap 3 sebzést, te pedig ingyen megidézhetsz egy 2-es vagy kisebb Mag. Entitást az Ürességből!	when enemy destroys your Zenit entity: deal 3 damage to the enemy and you may summon an entity with magnitude 2 or less from your graveyard for free	zenit, graveyard, aeternal, seal_row	blank	on_death	own_zenit_entity, enemy_aeternal, enemy_seal, own_graveyard_entity	damage, seal_damage, graveyard_recursion, summon, free_cast	instant	trigger_only_if_enemy_destroys_allied_zenit_entity_and_revival_target_has_magnitude_lte_2	Ha az ellenfél elpusztít egy saját Zenit-entitást, 3 sebzést kap, és ingyen megidézhetsz egy 2-es vagy kisebb Magnitúdójú entitást az Ürességből.	osszetett_egyedi	Közvetlen sebzés és feltételes ingyenes graveyard-idézés kombinációja.
LUX	108	Pecsétvédő Csapda	Jel	Lux	Aeterna Papjai	-	-	4	3	-	-	Aktiválás: Amikor az ellenfél egy közvetlen sebzéssel egy Pecsétedet vagy az Aeternalodat célozza. Hatás: A sebzés érvénytelenítődik, az ellenfélnek pedig el kell dobnia 1 lapot a kezéből.	when enemy targets your seal or Aeternal with direct damage: prevent that damage and that player discards 1 card	seal_row, aeternal, hand	blank	on_enemy_spell_target	own_seal, own_aeternal, enemy_hand	damage_prevention, discard	instant	trigger_only_if_enemy_effect_would_deal_direct_damage_to_own_seal_or_aeternal	Ha az ellenfél közvetlen sebzéssel a pecsétedet vagy az Aeternalodat célozza, a sebzés megelőződik, és az ellenfél eldob 1 lapot.	osszetett_egyedi	Közvetlen sebzés elleni reakció és kézeldobatás együtt.
